time	rpm	volt	inp	pwm	raw
32.84	48.02	7.54	50	62.83	47.64
32.86	48.0	7.54	50	62.83	47.95
32.88	47.95	7.54	50	62.83	47.82
32.9	47.94	7.54	50	62.83	47.93
32.92	48.1	7.54	50	62.83	48.48
32.94	47.83	7.54	50	62.83	47.2
32.96	48.02	7.54	50	62.83	48.46
32.98	47.96	7.54	50	62.83	47.84
33.0	47.92	7.54	50	62.83	47.83
33.02	47.92	7.54	50	62.83	47.91
33.04	47.76	7.54	50	62.83	47.37
33.06	48.01	7.54	50	62.83	48.6
33.08	48.23	7.54	50	62.83	48.75
33.1	48.23	7.54	50	62.83	48.25
33.12	48.31	7.54	50	62.83	48.49
33.14	48.39	7.54	50	62.83	48.57
33.16	48.39	7.54	50	62.83	48.39
33.18	48.44	7.54	50	62.83	48.56
33.2	48.45	7.54	50	62.83	48.48
33.22	48.66	7.54	50	62.83	49.14
33.24	48.79	7.54	50	62.83	49.11
33.26	49.03	7.54	50	62.83	49.58
33.28	49.1	7.54	50	62.83	49.27
33.3	49.3	7.54	50	62.83	49.76
33.32	49.24	7.54	50	62.83	49.11
33.34	49.39	7.54	50	62.83	49.75
33.36	49.5	7.54	50	62.83	49.75
33.38	49.57	7.54	50	62.83	49.74
33.4	49.59	7.54	50	62.83	49.62
33.42	49.67	7.54	50	62.83	49.87
33.44	49.7	7.54	50	62.83	49.75
33.46	49.71	7.54	50	62.83	49.74
33.48	49.72	7.54	50	62.83	49.73
33.5	49.73	7.54	50	62.83	49.77
33.52	49.73	7.54	50	62.83	49.74
33.54	49.73	7.54	50	62.83	49.73
33.56	49.93	7.54	50	62.83	50.4
33.58	49.86	7.54	50	62.83	49.7
33.6	50.03	7.54	50	62.83	50.41
33.62	49.94	7.54	50	62.83	49.75
33.64	50.08	7.54	50	62.83	50.41
33.66	49.98	7.54	50	62.83	49.74
33.68	50.09	7.54	50	62.83	50.36
33.7	49.99	7.54	50	62.83	49.76
33.72	49.91	7.54	50	62.83	49.72
33.74	49.67	7.54	50	62.83	49.11
33.76	49.51	7.54	50	62.83	49.13
33.78	49.38	7.54	50	62.83	49.09
33.8	49.31	7.54	50	62.83	49.13
33.82	49.24	7.54	50	62.83	49.08
33.84	48.98	7.54	50	62.83	48.38
33.86	49.05	7.54	50	62.83	49.21
33.88	48.86	7.54	50	62.83	48.42
33.9	48.71	7.54	50	62.83	48.36
33.92	48.49	7.54	50	62.83	47.96
33.94	48.47	7.54	50	62.83	48.43
33.96	48.29	7.54	50	62.83	47.88
33.98	48.33	7.54	50	62.83	48.41
34.0	48.18	7.54	50	62.83	47.82
34.02	48.31	7.54	50	62.83	48.63
34.04	47.89	7.54	50	62.83	46.9
34.06	47.89	7.54	50	62.83	47.9
34.08	48.07	7.54	50	62.83	48.48
34.1	47.81	7.54	50	62.83	47.2
34.12	47.84	7.54	50	62.83	47.9
34.14	47.85	7.54	50	62.83	47.88
34.16	47.85	7.54	50	62.83	47.84
34.18	47.84	7.54	50	62.83	47.81
34.2	47.85	7.54	50	62.83	47.87
34.22	47.78	7.54	50	62.83	47.63
34.24	47.81	7.54	50	62.83	47.88
34.26	47.66	7.54	50	62.83	47.31
34.28	47.72	7.54	50	62.83	47.85
34.3	47.76	7.54	50	62.83	47.84
34.32	47.78	7.54	50	62.83	47.83
34.34	47.8	7.54	50	62.83	47.84
34.36	47.8	7.54	50	62.83	47.81
34.38	47.81	7.54	50	62.83	47.84
34.4	47.82	7.54	50	62.83	47.85
34.42	47.98	7.54	50	62.83	48.36
34.44	47.97	7.54	50	62.83	47.94
34.46	48.12	7.54	50	62.83	48.48
34.48	48.23	7.54	50	62.83	48.47
34.5	48.11	7.54	50	62.83	47.84
34.52	48.4	7.54	50	62.83	49.09
34.54	48.61	7.54	50	62.83	49.1
34.56	48.96	7.54	50	62.83	49.76
34.58	49.0	7.54	50	62.83	49.09
34.6	49.23	7.54	50	62.83	49.78
34.62	49.38	7.54	50	62.83	49.72
34.64	49.28	7.54	50	62.83	49.07
34.66	49.44	7.54	50	62.83	49.79
34.68	49.53	7.54	50	62.83	49.74
34.7	49.6	7.54	50	62.83	49.76
34.72	49.63	7.54	50	62.83	49.72
34.74	49.67	7.54	50	62.83	49.76
34.76	49.51	7.54	50	62.83	49.12
34.78	49.77	7.54	50	62.83	50.37
34.8	49.76	7.54	50	62.83	49.76
34.82	49.93	7.54	50	62.83	50.32
34.84	49.82	7.54	50	62.83	49.56
34.86	50.0	7.54	50	62.83	50.43
34.88	49.96	7.54	50	62.83	49.87
34.9	50.09	7.54	50	62.83	50.4
34.92	50.15	7.54	50	62.83	50.29
34.94	50.26	7.54	50	62.83	50.5
34.96	50.29	7.54	50	62.83	50.38
34.98	50.13	7.54	50	62.83	49.74
35.0	50.02	7.54	50	62.83	49.76
35.02	49.95	7.54	50	62.83	49.8
35.04	49.61	7.54	50	62.83	48.8
35.06	49.3	7.54	50	62.83	48.6
35.08	49.45	7.54	50	62.83	49.77
35.1	49.31	7.54	50	62.83	49.0
35.12	49.26	7.54	50	62.83	49.12
35.14	49.05	7.54	50	62.83	48.57
35.16	49.07	7.54	50	62.83	49.13
35.18	48.88	7.54	50	62.83	48.43
35.2	48.77	7.54	50	62.83	48.51
35.22	48.85	7.54	50	62.83	49.04
35.24	48.75	7.54	50	62.83	48.51
35.26	48.68	7.54	50	62.83	48.51
35.28	48.61	7.54	50	62.83	48.45
35.3	48.57	7.54	50	62.83	48.49
35.32	48.52	7.54	50	62.83	48.4
35.34	48.52	7.54	50	62.83	48.52
35.36	48.5	7.54	50	62.83	48.46
35.38	48.29	7.54	50	62.83	47.81
35.4	48.36	7.54	50	62.83	48.51
35.42	48.18	7.54	50	62.83	47.75
35.44	48.25	7.54	50	62.83	48.41
35.46	48.17	7.54	50	62.83	47.97
35.48	48.06	7.54	50	62.83	47.82
35.5	48.0	7.54	50	62.83	47.84
35.52	48.11	7.54	50	62.83	48.39
35.54	48.04	7.54	50	62.83	47.86
35.56	47.99	7.54	50	62.83	47.87
35.58	48.1	7.54	50	62.83	48.36
35.6	48.05	7.54	50	62.83	47.93
35.62	48.15	7.54	50	62.83	48.4
35.64	48.26	7.54	50	62.83	48.51
35.66	48.13	7.54	50	62.83	47.83
35.68	48.41	7.54	50	62.83	49.04
35.7	48.45	7.54	50	62.83	48.56
35.72	48.46	7.54	50	62.83	48.46
35.74	48.46	7.54	50	62.83	48.48
35.76	48.47	7.54	50	62.83	48.49
35.78	48.53	7.54	50	62.83	48.68
35.8	48.43	7.54	50	62.83	48.2
35.82	48.66	7.54	50	62.83	49.18
35.84	48.76	7.54	50	62.83	49.0
35.86	48.89	7.54	50	62.83	49.18
35.88	49.14	7.54	50	62.83	49.74
35.9	49.14	7.54	50	62.83	49.13
35.92	49.32	7.54	50	62.83	49.74
35.94	49.42	7.54	50	62.83	49.64
35.96	49.55	7.54	50	62.83	49.86
35.98	49.6	7.54	50	62.83	49.72
36.0	49.84	7.54	50	62.83	50.4
36.02	49.83	7.54	50	62.83	49.79
36.04	49.67	7.54	50	62.83	49.32
36.06	49.8	7.54	50	62.83	50.11
36.08	50.02	7.54	50	62.83	50.53
36.1	50.04	7.54	50	62.83	50.08
36.12	49.96	7.54	50	62.83	49.76
36.14	50.11	7.54	50	62.83	50.46
36.16	50.2	7.54	50	62.83	50.4
36.18	50.29	7.54	50	62.83	50.52
36.2	50.29	7.54	50	62.83	50.29
36.22	50.13	7.54	50	62.83	49.77
36.24	50.2	7.54	50	62.83	50.36
36.26	50.26	7.54	50	62.83	50.4
36.28	50.09	7.54	50	62.83	49.7
36.3	50.0	7.54	50	62.83	49.78
36.32	49.73	7.54	50	62.83	49.11
36.34	49.55	7.54	50	62.83	49.11
36.36	49.23	7.54	50	62.83	48.48
36.38	49.0	7.54	50	62.83	48.46
36.4	48.84	7.54	50	62.83	48.48
36.42	48.73	7.54	50	62.83	48.48
36.44	48.46	7.54	50	62.83	47.82
36.46	48.43	7.54	50	62.83	48.35
36.48	48.09	7.54	50	62.83	47.3
36.5	48.21	7.54	50	62.83	48.5
36.52	47.9	7.54	50	62.83	47.19
36.54	47.87	7.54	50	62.83	47.8
36.56	47.87	7.54	50	62.83	47.85
36.58	47.86	7.54	50	62.83	47.83
36.6	47.66	7.54	50	62.83	47.2
36.62	47.71	7.54	50	62.83	47.83
36.64	47.74	7.54	50	62.83	47.79
36.66	47.58	7.54	50	62.83	47.21
36.68	47.64	7.54	50	62.83	47.8
36.7	47.52	7.54	50	62.83	47.23
36.72	47.62	7.54	50	62.83	47.85
36.74	47.49	7.54	50	62.83	47.18
36.76	47.59	7.54	50	62.83	47.84
36.78	47.66	7.54	50	62.83	47.81
36.8	47.53	7.54	50	62.83	47.21
36.82	47.61	7.54	50	62.83	47.82
36.84	47.65	7.54	50	62.83	47.72
36.86	47.73	7.54	50	62.83	47.92
36.88	47.76	7.54	50	62.83	47.83
36.9	47.73	7.54	50	62.83	47.67
36.92	47.76	7.54	50	62.83	47.81
36.94	47.99	7.54	50	62.83	48.54
36.96	47.94	7.54	50	62.83	47.82
36.98	47.94	7.54	50	62.83	47.92
37.0	48.11	7.54	50	62.83	48.5
37.02	48.26	7.54	50	62.83	48.61
37.04	48.22	7.54	50	62.83	48.14
37.06	48.34	7.54	50	62.83	48.6
37.08	48.57	7.54	50	62.83	49.1
37.1	48.68	7.54	50	62.83	48.96
37.12	48.62	7.54	50	62.83	48.48
37.14	48.79	7.54	50	62.83	49.17
37.16	48.91	7.54	50	62.83	49.19
37.18	49.12	7.54	50	62.83	49.62
37.2	49.34	7.54	50	62.83	49.84
37.22	49.45	7.54	50	62.83	49.73
37.24	49.55	7.54	50	62.83	49.77
37.26	49.6	7.54	50	62.83	49.72
37.28	49.63	7.54	50	62.83	49.69
37.3	49.68	7.54	50	62.83	49.8
37.32	49.73	7.54	50	62.83	49.83
37.34	49.89	7.54	50	62.83	50.27
37.36	50.05	7.54	50	62.83	50.42
37.38	49.96	7.54	50	62.83	49.77
37.4	50.1	7.54	50	62.83	50.43
37.42	50.19	7.54	50	62.83	50.39
37.44	50.05	7.54	50	62.83	49.72
37.46	50.16	7.54	50	62.83	50.4
37.48	50.17	7.54	50	62.83	50.2
37.5	49.9	7.54	50	62.83	49.27
37.52	50.04	7.54	50	62.83	50.38
37.54	49.95	7.54	50	62.83	49.72
37.56	49.89	7.54	50	62.83	49.76
37.58	49.83	7.54	50	62.83	49.71
37.6	49.64	7.54	50	62.83	49.2
37.62	49.67	7.54	50	62.83	49.72
37.64	49.5	7.54	50	62.83	49.11
37.66	49.18	7.54	50	62.83	48.44
37.68	48.95	7.54	50	62.83	48.4
37.7	48.82	7.54	50	62.83	48.53
37.72	48.52	7.54	50	62.83	47.83
37.74	48.32	7.54	50	62.83	47.84
37.76	48.18	7.54	50	62.83	47.85
37.78	48.25	7.54	50	62.83	48.43
37.8	47.95	7.54	50	62.83	47.24
37.82	48.11	7.54	50	62.83	48.47
37.84	47.99	7.54	50	62.83	47.71
37.86	47.77	7.54	50	62.83	47.26
37.88	47.77	7.54	50	62.83	47.78
37.9	47.82	7.54	50	62.83	47.93
37.92	47.83	7.54	50	62.83	47.84
37.94	47.63	7.54	50	62.83	47.18
37.96	47.69	7.54	50	62.83	47.82
37.98	47.51	7.54	50	62.83	47.09
38.0	47.64	7.54	50	62.83	47.96
38.02	47.53	7.54	50	62.83	47.26
38.04	47.35	7.54	50	62.83	46.92
38.06	47.49	7.54	50	62.83	47.84
38.08	47.63	7.54	50	62.83	47.95
38.1	47.66	7.54	50	62.83	47.71
38.12	47.72	7.54	50	62.83	47.86
38.14	47.98	7.54	50	62.83	48.59
38.16	48.11	7.54	50	62.83	48.43
38.18	48.23	7.54	50	62.83	48.48
38.2	48.3	7.54	50	62.83	48.48
38.22	48.18	7.54	50	62.83	47.91
38.24	48.26	7.54	50	62.83	48.44
38.26	48.33	7.54	50	62.83	48.48
38.28	48.37	7.54	50	62.83	48.48
38.3	48.4	7.54	50	62.83	48.47
38.32	48.41	7.54	50	62.83	48.44
38.34	48.43	7.54	50	62.83	48.46
38.36	48.26	7.54	50	62.83	47.88
38.38	48.32	7.54	50	62.83	48.46
38.4	48.35	7.54	50	62.83	48.41
38.42	48.6	7.54	50	62.83	49.17
38.44	48.55	7.54	50	62.83	48.43
38.46	48.92	7.54	50	62.83	49.78
38.48	48.97	7.54	50	62.83	49.1
38.5	49.17	7.54	50	62.83	49.62
38.52	49.37	7.54	50	62.83	49.86
38.54	49.49	7.54	50	62.83	49.75
38.56	49.57	7.54	50	62.83	49.75
38.58	49.81	7.54	50	62.83	50.37
38.6	49.79	7.54	50	62.83	49.76
38.62	49.78	7.54	50	62.83	49.75
38.64	49.95	7.54	50	62.83	50.35
38.66	49.89	7.54	50	62.83	49.75
38.68	49.85	7.54	50	62.83	49.75
38.7	49.81	7.54	50	62.83	49.71
38.72	49.8	7.54	50	62.83	49.79
38.74	49.96	7.54	50	62.83	50.33
38.76	49.72	7.54	50	62.83	49.14
38.78	49.73	7.54	50	62.83	49.77
38.8	49.72	7.54	50	62.83	49.69
38.82	49.54	7.54	50	62.83	49.12
38.84	49.55	7.54	50	62.83	49.56
38.86	49.27	7.54	50	62.83	48.64
38.88	49.23	7.54	50	62.83	49.11
38.9	49.08	7.54	50	62.83	48.75
38.92	48.84	7.54	50	62.83	48.27
38.94	48.68	7.54	50	62.83	48.31
38.96	48.46	7.54	50	62.83	47.93
38.98	48.27	7.54	50	62.83	47.84
39.0	48.03	7.54	50	62.83	47.48
39.02	48.1	7.54	50	62.83	48.25
39.04	47.95	7.54	50	62.83	47.61
39.06	48.16	7.54	50	62.83	48.66
39.08	48.24	7.54	50	62.83	48.43
39.1	48.25	7.54	50	62.83	48.25
39.12	47.95	7.54	50	62.83	47.26
39.14	47.92	7.54	50	62.83	47.85
39.16	47.74	7.54	50	62.83	47.33
39.18	47.76	7.54	50	62.83	47.78
39.2	47.76	7.54	50	62.83	47.77
39.22	47.79	7.54	50	62.83	47.87
39.24	47.59	7.54	50	62.83	47.13
39.26	47.66	7.54	50	62.83	47.81
39.28	47.73	7.54	50	62.83	47.91
39.3	47.75	7.54	50	62.83	47.8
39.32	47.79	7.54	50	62.83	47.87
39.34	47.8	7.54	50	62.83	47.81
39.36	47.81	7.54	50	62.83	47.86
39.38	47.78	7.54	50	62.83	47.68
39.4	47.99	7.54	50	62.83	48.48
39.42	48.15	7.54	50	62.83	48.54
time	rpm	volt	inp	pwm	raw
0.0	8.57	7.54	50	62.83	28.55
0.02	3.62	7.54	50	62.83	-7.92
0.04	12.69	7.54	50	62.83	33.84
0.06	21.52	7.54	50	62.83	42.13
0.08	28.83	7.54	50	62.83	45.9
0.1	34.35	7.54	50	62.83	47.22
0.12	38.59	7.54	50	62.83	48.47
0.14	41.74	7.54	50	62.83	49.08
0.16	43.94	7.54	50	62.83	49.09
0.18	45.7	7.54	50	62.83	49.79
0.2	46.92	7.54	50	62.83	49.76
0.22	47.58	7.54	50	62.83	49.12
0.24	48.21	7.54	50	62.83	49.68
0.26	48.69	7.54	50	62.83	49.8
0.28	49.0	7.54	50	62.83	49.75
0.3	49.23	7.54	50	62.83	49.75
0.32	49.38	7.54	50	62.83	49.73
0.34	49.48	7.54	50	62.83	49.71
0.36	49.76	7.54	50	62.83	50.42
0.38	49.95	7.54	50	62.83	50.38
0.4	49.89	7.54	50	62.83	49.75
0.42	50.04	7.54	50	62.83	50.38
0.44	50.14	7.54	50	62.83	50.37
0.46	50.21	7.54	50	62.83	50.39
0.48	50.07	7.54	50	62.83	49.74
0.5	49.97	7.54	50	62.83	49.74
0.52	49.91	7.54	50	62.83	49.75
0.54	50.05	7.54	50	62.83	50.38
0.56	49.96	7.54	50	62.83	49.76
0.58	49.89	7.54	50	62.83	49.71
0.6	49.85	7.54	50	62.83	49.76
0.62	49.83	7.54	50	62.83	49.78
0.64	49.6	7.54	50	62.83	49.08
0.66	49.63	7.54	50	62.83	49.68
0.68	49.49	7.54	50	62.83	49.16
0.7	49.57	7.54	50	62.83	49.76
0.72	49.43	7.54	50	62.83	49.11
0.74	49.52	7.54	50	62.83	49.74
0.76	49.38	7.54	50	62.83	49.06
0.78	49.31	7.54	50	62.83	49.15
0.8	49.45	7.54	50	62.83	49.76
0.82	49.33	7.54	50	62.83	49.07
0.84	49.27	7.54	50	62.83	49.14
0.86	49.23	7.54	50	62.83	49.12
0.88	49.0	7.54	50	62.83	48.46
0.9	48.82	7.54	50	62.83	48.41
0.92	48.92	7.54	50	62.83	49.17
0.94	48.98	7.54	50	62.83	49.11
0.96	48.82	7.54	50	62.83	48.46
0.98	48.91	7.54	50	62.83	49.1
1.0	48.97	0.6	25	5.0	49.11
1.02	48.72	0.6	25	5.0	48.13
1.04	47.34	0.6	25	5.0	44.12
1.06	45.58	0.6	25	5.0	41.49
1.08	43.41	0.6	25	5.0	38.34
1.1	41.12	0.6	25	5.0	35.77
1.12	38.93	0.6	25	5.0	33.82
1.14	36.62	0.6	25	5.0	31.25
1.16	34.24	0.6	25	5.0	28.66
1.18	32.2	0.6	25	5.0	27.45
1.2	30.2	0.6	25	5.0	25.52
1.22	28.41	0.6	25	5.0	24.23
1.24	26.96	0.6	25	5.0	23.6
1.26	25.76	0.6	25	5.0	22.94
1.28	24.75	0.6	25	5.0	22.39
1.3	24.0	0.6	25	5.0	22.25
1.32	23.5	0.6	25	5.0	22.35
1.34	22.96	0.6	25	5.0	21.69
1.36	22.58	0.6	25	5.0	21.69
1.38	22.5	0.6	25	5.0	22.32
1.4	22.26	0.6	25	5.0	21.71
1.42	22.27	0.6	25	5.0	22.29
1.44	22.1	0.6	25	5.0	21.68
1.46	22.16	0.6	25	5.0	22.32
1.48	22.02	0.6	25	5.0	21.68
1.5	22.11	0.6	25	5.0	22.32
1.52	22.17	0.6	25	5.0	22.33
1.54	22.02	0.6	25	5.0	21.66
1.56	22.12	0.6	25	5.0	22.34
1.58	22.18	0.6	25	5.0	22.33
1.6	22.03	0.6	25	5.0	21.67
1.62	22.12	0.6	25	5.0	22.33
1.64	21.99	0.6	25	5.0	21.68
1.66	22.09	0.6	25	5.0	22.32
1.68	22.16	0.6	25	5.0	22.32
1.7	22.4	0.6	25	5.0	22.96
1.72	22.38	0.6	25	5.0	22.32
1.74	22.55	0.6	25	5.0	22.96
1.76	22.48	0.6	25	5.0	22.32
1.78	22.62	0.6	25	5.0	22.93
1.8	22.73	0.6	25	5.0	22.98
1.82	22.8	0.6	25	5.0	22.97
1.84	22.85	0.6	25	5.0	22.96
1.86	22.69	0.6	25	5.0	22.32
1.88	22.77	0.6	25	5.0	22.96
1.9	22.81	0.6	25	5.0	22.91
1.92	22.87	0.6	25	5.0	23.01
1.94	22.7	0.6	25	5.0	22.32
1.96	22.95	0.6	25	5.0	23.52
1.98	22.77	0.6	25	5.0	22.36
2.0	22.84	7.54	50	62.83	22.99
2.02	24.73	7.54	50	62.83	29.16
2.04	29.2	7.54	50	62.83	39.63
2.06	33.84	7.54	50	62.83	44.65
2.08	38.07	7.54	50	62.83	47.93
2.1	41.4	7.54	50	62.83	49.18
2.12	43.91	7.54	50	62.83	49.77
2.14	45.46	7.54	50	62.83	49.08
2.16	46.56	7.54	50	62.83	49.12
2.18	47.49	7.54	50	62.83	49.67
2.2	47.81	7.54	50	62.83	48.54
2.22	48.2	7.54	50	62.83	49.12
2.24	48.5	7.54	50	62.83	49.19
2.26	48.66	7.54	50	62.83	49.03
2.28	48.78	7.54	50	62.83	49.08
2.3	48.69	7.54	50	62.83	48.49
2.32	48.82	7.54	50	62.83	49.12
2.34	48.72	7.54	50	62.83	48.47
2.36	48.64	7.54	50	62.83	48.47
2.38	48.59	7.54	50	62.83	48.47
2.4	48.55	7.54	50	62.83	48.47
2.42	48.53	7.54	50	62.83	48.47
2.44	48.51	7.54	50	62.83	48.47
2.46	48.31	7.54	50	62.83	47.84
2.48	48.36	7.54	50	62.83	48.48
2.5	48.39	7.54	50	62.83	48.45
2.52	48.42	7.54	50	62.83	48.48
2.54	48.46	7.54	50	62.83	48.58
2.56	48.43	7.54	50	62.83	48.35
2.58	48.6	7.54	50	62.83	49.0
2.6	48.59	7.54	50	62.83	48.57
2.62	48.74	7.54	50	62.83	49.1
2.64	48.67	7.54	50	62.83	48.49
2.66	48.8	7.54	50	62.83	49.1
2.68	48.89	7.54	50	62.83	49.12
2.7	48.96	7.54	50	62.83	49.1
2.72	49.0	7.54	50	62.83	49.11
2.74	49.03	7.54	50	62.83	49.11
2.76	49.25	7.54	50	62.83	49.75
2.78	49.4	7.54	50	62.83	49.74
2.8	49.31	7.54	50	62.83	49.1
2.82	49.43	7.54	50	62.83	49.73
2.84	49.55	7.54	50	62.83	49.84
2.86	49.59	7.54	50	62.83	49.67
2.88	49.83	7.54	50	62.83	50.38
2.9	49.59	7.54	50	62.83	49.04
2.92	49.65	7.54	50	62.83	49.8
2.94	49.68	7.54	50	62.83	49.75
2.96	49.88	7.54	50	62.83	50.34
2.98	49.99	7.54	50	62.83	50.26
3.0	50.12	0.6	25	5.0	50.42
3.02	49.88	0.6	25	5.0	49.33
3.04	48.67	0.6	25	5.0	45.84
3.06	47.24	0.6	25	5.0	43.9
3.08	45.39	0.6	25	5.0	41.09
3.1	43.28	0.6	25	5.0	38.33
3.12	41.21	0.6	25	5.0	36.39
3.14	39.18	0.6	25	5.0	34.43
3.16	36.98	0.6	25	5.0	31.86
3.18	35.27	0.6	25	5.0	31.28
3.2	33.49	0.6	25	5.0	29.33
3.22	31.85	0.6	25	5.0	28.02
3.24	30.33	0.6	25	5.0	26.8
3.26	28.9	0.6	25	5.0	25.55
3.28	27.69	0.6	25	5.0	24.88
3.3	26.83	0.6	25	5.0	24.82
3.32	25.87	0.6	25	5.0	23.63
3.34	25.19	0.6	25	5.0	23.61
3.36	24.7	0.6	25	5.0	23.57
3.38	24.19	0.6	25	5.0	22.99
3.4	23.82	0.6	25	5.0	22.96
3.42	23.56	0.6	25	5.0	22.96
3.44	23.38	0.6	25	5.0	22.96
3.46	23.05	0.6	25	5.0	22.29
3.48	22.84	0.6	25	5.0	22.35
3.5	22.69	0.6	25	5.0	22.32
3.52	22.77	0.6	25	5.0	22.95
3.54	22.44	0.6	25	5.0	21.69
3.56	22.4	0.6	25	5.0	22.3
3.58	22.38	0.6	25	5.0	22.35
3.6	22.17	0.6	25	5.0	21.68
3.62	22.22	0.6	25	5.0	22.32
3.64	22.05	0.6	25	5.0	21.67
3.66	22.14	0.6	25	5.0	22.33
3.68	22.0	0.6	25	5.0	21.69
3.7	21.91	0.6	25	5.0	21.68
3.72	22.03	0.6	25	5.0	22.33
3.74	21.93	0.6	25	5.0	21.68
3.76	21.86	0.6	25	5.0	21.69
3.78	21.8	0.6	25	5.0	21.68
3.8	21.77	0.6	25	5.0	21.69
3.82	21.73	0.6	25	5.0	21.65
3.84	21.72	0.6	25	5.0	21.7
3.86	21.72	0.6	25	5.0	21.7
3.88	21.52	0.6	25	5.0	21.05
3.9	21.55	0.6	25	5.0	21.64
3.92	21.6	0.6	25	5.0	21.72
3.94	21.62	0.6	25	5.0	21.67
3.96	21.65	0.6	25	5.0	21.7
3.98	21.85	0.6	25	5.0	22.32
4.0	21.61	7.54	50	62.83	21.04
4.02	23.46	7.54	50	62.83	27.78
4.04	27.63	7.54	50	62.83	37.38
4.06	32.0	7.54	50	62.83	42.19
4.08	36.02	7.54	50	62.83	45.39
4.1	39.0	7.54	50	62.83	45.95
4.12	41.5	7.54	50	62.83	47.35
4.14	43.21	7.54	50	62.83	47.2
4.16	44.59	7.54	50	62.83	47.8
4.18	45.39	7.54	50	62.83	47.27
4.2	46.14	7.54	50	62.83	47.89
4.22	46.44	7.54	50	62.83	47.12
4.24	46.86	7.54	50	62.83	47.83
4.26	47.14	7.54	50	62.83	47.81
4.28	47.55	7.54	50	62.83	48.49
4.3	47.83	7.54	50	62.83	48.49
4.32	47.99	7.54	50	62.83	48.38
4.34	48.18	7.54	50	62.83	48.61
4.36	48.24	7.54	50	62.83	48.38
4.38	48.33	7.54	50	62.83	48.54
4.4	48.74	7.54	50	62.83	49.71
4.42	48.66	7.54	50	62.83	48.48
4.44	48.81	7.54	50	62.83	49.14
4.46	48.9	7.54	50	62.83	49.1
4.48	48.95	7.54	50	62.83	49.07
4.5	49.19	7.54	50	62.83	49.77
4.52	49.17	7.54	50	62.83	49.1
4.54	49.34	7.54	50	62.83	49.73
4.56	49.28	7.54	50	62.83	49.14
4.58	49.41	7.54	50	62.83	49.73
4.6	49.32	7.54	50	62.83	49.11
4.62	49.45	7.54	50	62.83	49.76
4.64	49.35	7.54	50	62.83	49.12
4.66	49.41	7.54	50	62.83	49.56
4.68	49.37	7.54	50	62.83	49.28
4.7	49.49	7.54	50	62.83	49.75
4.72	49.38	7.54	50	62.83	49.12
4.74	49.3	7.54	50	62.83	49.11
4.76	49.23	7.54	50	62.83	49.07
4.78	49.01	7.54	50	62.83	48.5
4.8	49.03	7.54	50	62.83	49.09
4.82	49.06	7.54	50	62.83	49.13
4.84	48.87	7.54	50	62.83	48.44
4.86	48.94	7.54	50	62.83	49.1
4.88	49.0	7.54	50	62.83	49.13
4.9	48.97	7.54	50	62.83	48.9
4.92	48.87	7.54	50	62.83	48.62
4.94	48.94	7.54	50	62.83	49.12
4.96	48.99	7.54	50	62.83	49.09
4.98	49.02	7.54	50	62.83	49.09
5.0	49.05	0.6	25	5.0	49.14
5.02	48.73	0.6	25	5.0	47.97
5.04	47.47	0.6	25	5.0	44.53
5.06	45.9	0.6	25	5.0	42.24
5.08	44.24	0.6	25	5.0	40.36
5.1	42.06	0.6	25	5.0	36.98
5.12	39.99	0.6	25	5.0	35.15
5.14	37.75	0.6	25	5.0	32.53
5.16	35.6	0.6	25	5.0	30.58
5.18	33.51	0.6	25	5.0	28.64
5.2	31.52	0.6	25	5.0	26.87
5.22	29.72	0.6	25	5.0	25.53
5.24	28.27	0.6	25	5.0	24.86
5.26	26.87	0.6	25	5.0	23.61
5.28	25.7	0.6	25	5.0	22.97
5.3	24.68	0.6	25	5.0	22.31
5.32	23.98	0.6	25	5.0	22.32
5.34	23.45	0.6	25	5.0	22.23
5.36	22.95	0.6	25	5.0	21.76
5.38	22.75	0.6	25	5.0	22.3
5.4	22.44	0.6	25	5.0	21.7
5.42	22.41	0.6	25	5.0	22.34
5.44	22.19	0.6	25	5.0	21.68
5.46	22.04	0.6	25	5.0	21.68
5.48	21.93	0.6	25	5.0	21.69
5.5	22.05	0.6	25	5.0	22.31
5.52	21.94	0.6	25	5.0	21.7
5.54	22.06	0.6	25	5.0	22.32
5.56	21.94	0.6	25	5.0	21.67
5.58	22.06	0.6	25	5.0	22.34
5.6	22.13	0.6	25	5.0	22.31
5.62	22.19	0.6	25	5.0	22.33
5.64	22.23	0.6	25	5.0	22.32
5.66	22.26	0.6	25	5.0	22.32
5.68	22.28	0.6	25	5.0	22.35
5.7	22.28	0.6	25	5.0	22.28
5.72	22.3	0.6	25	5.0	22.35
5.74	22.11	0.6	25	5.0	21.68
5.76	22.18	0.6	25	5.0	22.33
5.78	22.22	0.6	25	5.0	22.32
5.8	22.06	0.6	25	5.0	21.68
5.82	22.14	0.6	25	5.0	22.32
5.84	22.0	0.6	25	5.0	21.68
5.86	22.08	0.6	25	5.0	22.27
5.88	22.16	0.6	25	5.0	22.36
5.9	22.19	0.6	25	5.0	22.26
5.92	22.06	0.6	25	5.0	21.74
5.94	22.14	0.6	25	5.0	22.34
5.96	22.18	0.6	25	5.0	22.26
5.98	22.24	0.6	25	5.0	22.37
6.0	22.26	7.54	50	62.83	22.3
6.02	23.8	7.54	50	62.83	27.41
6.04	27.77	7.54	50	62.83	37.03
6.06	32.05	7.54	50	62.83	42.03
